id,featured,format_name,lang,verified,views,shares,likes
31149,0,140,en,Not Verified,27,1,3
31150,0,diary,en,Not Verified,2,1,2
31151,0,short story,en,Not Verified,8,2,2
31152,0,poem,en,Not Verified,4,1,2
31153,6,bubble,en,Verified,436,18,73
31154,0,poem,en,Not Verified,12,1,2
31155,0,140,en,Not Verified,25,2,5
31156,0,140,en,Not Verified,1,1,2
31157,0,musing,en,Not Verified,28,1,5
31158,5,thought,en,Not Verified,371,2,17
31159,4,140,en,Not Verified,335,1,21
31160,0,musing,en,Not Verified,11,1,2
31161,4,thought,en,Not Verified,363,1,36
31162,0,thought,en,Not Verified,40,1,4
31163,0,poem,en,Not Verified,13,3,2
31164,0,poem,en,Not Verified,9,9,1
31165,0,thought,en,Not Verified,25,1,3
31166,0,poem,en,Not Verified,19,4,5
31167,0,diary,en,Not Verified,35,1,4
31168,0,140,en,Not Verified,8,1,1
31169,0,diary,en,Not Verified,5,1,2
31170,0,short story,en,Not Verified,11,1,1
31171,0,poem,en,Not Verified,6,2,2
31172,0,short story,en,Not Verified,17,1,4
31173,0,open letter,en,Not Verified,6,1,2
31174,0,poem,en,Verified,41,1,17
31175,0,musing,en,Not Verified,5,1,3
31176,0,short story,en,Not Verified,5,1,1
31177,0,poem,en,Not Verified,12,1,3
31178,4,thought,en,Not Verified,276,11,18
31179,4,140,en,Not Verified,267,1,15
31180,0,poem,en,Not Verified,25,1,5
31181,0,140,en,Not Verified,4,1,1
31182,0,poem,en,Not Verified,8,1,2
31183,0,bubble,en,Not Verified,9,1,3
31184,0,thought,en,Not Verified,9,1,5
31185,0,musing,en,Not Verified,4,1,2
31186,0,thought,en,Not Verified,11,1,1
31187,4,140,en,Not Verified,264,2,20
31188,0,musing,en,Not Verified,2,1,1
31189,0,bubble,en,Not Verified,11,3,1
31190,0,musing,en,Not Verified,48,1,7
31191,0,musing,en,Not Verified,6,1,1
31192,0,musing,en,Not Verified,9,1,3
31193,0,musing,en,Not Verified,9,1,1
31194,0,bubble,en,Not Verified,12,1,1
31195,0,diary,en,Not Verified,13,1,2
31196,0,thought,en,Not Verified,7,1,2
31197,0,open letter,en,Not Verified,6,1,1
31198,0,bubble,en,Not Verified,6,5,1
31199,0,poem,en,Not Verified,21,2,5
31200,0,poem,en,Not Verified,6,1,2
31201,0,thought,en,Not Verified,11,1,5
31202,4,thought,en,Not Verified,220,1,17
31203,4,140,en,Not Verified,205,1,13
31204,4,140,en,Not Verified,236,1,20
31205,0,musing,en,Not Verified,7,1,3
31206,4,140,en,Not Verified,211,1,16
31207,0,poem,en,Not Verified,12,1,1
31208,0,open letter,en,Not Verified,7,1,2
31209,0,thought,en,Not Verified,14,1,3
31210,0,diary,en,Not Verified,8,1,3
31211,4,thought,en,Not Verified,195,1,20
31212,0,open letter,en,Not Verified,6,1,2
31213,0,diary,en,Not Verified,11,1,1
31214,4,thought,en,Not Verified,176,2,18
31215,0,140,en,Not Verified,5,1,2
31216,0,thought,en,Not Verified,5,1,3
31217,0,musing,en,Not Verified,3,1,1
31218,0,musing,en,Not Verified,21,1,2
31219,4,diary,en,Not Verified,324,2,20
31220,4,thought,en,Not Verified,352,3,22
31221,0,open letter,en,Not Verified,21,1,2
31222,4,thought,en,Not Verified,380,1,30
31223,0,bubble,en,Not Verified,5,1,2
31224,0,thought,en,Not Verified,5,1,2
31225,0,thought,en,Not Verified,13,1,2
31226,0,140,en,Not Verified,28,1,4
31227,0,140,en,Not Verified,14,1,4
31228,0,musing,en,Not Verified,6,1,2
31229,0,rant,en,Not Verified,5,1,2
31230,0,bubble,en,Not Verified,6,7,1
31231,0,musing,en,Not Verified,6,2,2
31232,0,musing,en,Not Verified,4,1,2
31233,0,bubble,en,Not Verified,6,3,1
31234,0,140,en,Not Verified,8,1,1
31235,0,musing,en,Not Verified,14,1,4
31236,0,thought,en,Not Verified,4,1,2
31237,0,140,en,Not Verified,6,1,3
31238,0,open letter,en,Not Verified,8,1,2
31239,0,poem,en,Not Verified,15,2,3
31240,0,140,en,Not Verified,5,1,3
31241,0,thought,en,Not Verified,7,1,5
31242,0,poem,en,Not Verified,17,2,4
31243,0,thought,en,Not Verified,7,2,2
31244,0,thought,en,Not Verified,5,1,3
31245,0,thought,en,Not Verified,3,1,2
31246,0,musing,en,Not Verified,12,5,3
31247,0,poem,en,Not Verified,6,1,2
31248,0,poem,en,Not Verified,6,1,2
31249,0,musing,en,Not Verified,6,3,2
31250,0,140,en,Not Verified,12,1,4
31251,0,diary,en,Not Verified,7,1,2
31252,0,140,en,Not Verified,13,1,4
31253,0,diary,en,Not Verified,5,1,2
31254,0,thought,en,Not Verified,10,1,4
31255,0,poem,en,Not Verified,10,1,4
31256,0,thought,en,Not Verified,15,1,2
31257,0,140,en,Not Verified,18,1,4
31258,0,musing,en,Not Verified,5,4,3
31259,0,open letter,en,Not Verified,7,1,3
31260,0,poem,en,Not Verified,6,2,2
31261,0,musing,en,Not Verified,8,6,5
31262,0,thought,en,Not Verified,8,2,4
31263,0,short story,en,Not Verified,17,7,3
31264,0,thought,en,Not Verified,8,1,3
31265,0,short story,en,Not Verified,8,2,3
31266,0,open letter,en,Not Verified,7,1,2
31267,0,140,en,Not Verified,9,1,3
31268,4,open letter,en,Not Verified,264,1,17
31269,0,bubble,en,Verified,129,7,14
31270,0,thought,en,Not Verified,7,1,2
31271,0,thought,en,Not Verified,9,1,2
31272,0,poem,en,Not Verified,6,1,2
31273,0,thought,en,Not Verified,5,2,2
31274,4,140,en,Not Verified,230,1,16
31275,0,poem,en,Not Verified,12,15,4
31276,0,musing,en,Not Verified,14,2,3
31277,0,musing,en,Not Verified,13,1,3
31278,4,musing,en,Not Verified,245,1,18
31279,0,page,en,Not Verified,10,1,4
31280,5,thought,en,Not Verified,142,1,18
31281,0,page,en,Not Verified,15,1,2
31282,0,140,en,Not Verified,16,1,9
31283,0,140,en,Not Verified,33,1,3
31284,0,musing,en,Not Verified,52,4,5
31285,0,musing,en,Not Verified,5,1,2
31286,0,rant,en,Not Verified,27,2,9
31287,0,poem,en,Not Verified,5,1,3
31288,6,rant,en,Not Verified,235,4,46
31289,0,140,en,Not Verified,3,1,1
31290,0,musing,en,Not Verified,5,1,1
31291,4,140,en,Not Verified,302,1,23
31292,0,open letter,en,Not Verified,10,1,2
31293,0,140,en,Not Verified,29,1,2
31294,0,diary,en,Not Verified,16,2,4
31295,0,140,en,Not Verified,32,2,4
31296,0,short story,en,Not Verified,8,1,2
31297,0,poem,en,Not Verified,2,1,1
31298,0,short story,en,Not Verified,5,1,2
31299,0,page,en,Not Verified,5,1,3
31300,0,musing,en,Not Verified,13,1,4
31301,0,poem,en,Not Verified,28,1,5
31302,0,rant,en,Not Verified,14,3,2
31303,0,thought,en,Not Verified,10,1,4
31304,4,thought,en,Verified,306,2,20
31305,0,diary,en,Not Verified,4,5,1
31306,5,thought,en,Not Verified,329,2,26
31307,0,rant,en,Not Verified,7,1,3
31308,4,thought,en,Not Verified,410,1,28
31309,0,140,en,Not Verified,29,1,3
31310,0,thought,en,Not Verified,7,1,3
31311,4,140,en,Not Verified,435,1,23
31312,0,140,en,Not Verified,10,1,1
31313,0,musing,en,Not Verified,12,1,4
31314,0,diary,en,Not Verified,4,1,1
31315,4,thought,en,Not Verified,92,2,18
31316,0,thought,en,Not Verified,25,2,2
31317,0,musing,en,Not Verified,7,1,2
31318,0,thought,en,Not Verified,4,1,1
31319,4,thought,en,Not Verified,228,1,9
31320,0,poem,en,Not Verified,6,1,2
31321,0,poem,en,Not Verified,6,1,1
31322,0,short story,en,Not Verified,10,1,4
31323,0,musing,en,Not Verified,34,1,3
31324,6,bubble,en,Not Verified,448,11,83
31325,0,poem,en,Not Verified,25,3,5
31326,0,poem,en,Not Verified,8,1,3
31327,0,short story,en,Not Verified,11,2,2
31328,0,poem,en,Not Verified,14,2,3
31329,0,140,en,Not Verified,28,3,3
31330,4,thought,en,Not Verified,301,1,19
31331,0,140,en,Not Verified,2,1,1
31332,0,poem,en,Not Verified,4,1,2
31333,0,diary,en,Not Verified,4,1,2
31334,0,thought,en,Not Verified,4,1,2
31335,0,thought,en,Not Verified,14,1,6
31336,0,poem,en,Not Verified,4,1,2
31337,0,musing,en,Not Verified,4,1,1
31338,4,thought,en,Not Verified,339,1,16
31339,0,bubble,en,Not Verified,13,3,4
31340,0,musing,en,Not Verified,13,1,3
31341,5,140,en,Not Verified,335,1,23
31342,5,rant,en,Not Verified,323,2,22
31343,0,short story,en,Not Verified,6,1,4
31344,0,short story,en,Not Verified,5,1,3
31345,0,140,en,Not Verified,29,2,6
31346,4,140,en,Not Verified,335,2,26
31347,0,musing,en,Not Verified,5,1,2
31348,0,musing,en,Not Verified,6,1,3
31349,0,diary,en,Not Verified,4,1,3
31350,0,musing,en,Not Verified,33,1,2
31351,0,thought,en,Not Verified,5,1,3
31352,4,rant,en,Not Verified,515,1,18
31353,0,thought,en,Not Verified,3,1,3
31354,0,thought,en,Not Verified,15,2,5
31355,5,140,en,Not Verified,242,1,22
31356,0,poem,en,Not Verified,11,2,5
31357,0,thought,en,Not Verified,31,1,6
31358,0,poem,en,Not Verified,10,2,3
31359,4,thought,en,Not Verified,466,1,20
31360,6,page,en,Verified,260,3,49
31361,0,musing,en,Not Verified,8,1,3
31362,0,thought,en,Not Verified,10,1,3
31363,0,thought,en,Not Verified,82,3,6
31364,0,musing,en,Not Verified,4,1,2
31365,0,thought,en,Not Verified,4,1,3
31366,0,poem,en,Not Verified,15,1,4
31367,6,bubble,en,Verified,214,11,38
31368,4,140,en,Not Verified,343,1,27
31369,0,diary,en,Not Verified,18,1,5
31370,4,poem,en,Not Verified,221,1,26
31371,0,short story,en,Not Verified,6,1,5
31372,0,musing,en,Not Verified,12,1,3
31373,0,poem,en,Not Verified,38,1,3
31374,0,140,en,Not Verified,33,1,2
31375,0,rant,en,Not Verified,6,1,2
31376,0,140,en,Not Verified,4,1,2
31377,0,thought,en,Not Verified,21,1,5
31378,0,bubble,en,Not Verified,7,3,2
31379,4,140,en,Not Verified,226,4,12
31380,0,thought,en,Not Verified,12,1,4
31381,4,thought,en,Verified,334,3,24
31382,4,140,en,Not Verified,341,5,22
31383,0,thought,en,Not Verified,24,1,5
31384,0,poem,en,Not Verified,7,1,3
31385,5,thought,en,Not Verified,122,1,15
31386,0,musing,en,Not Verified,10,1,2
31387,0,thought,en,Not Verified,39,1,4
31388,4,140,en,Verified,352,1,19
31389,0,140,en,Not Verified,5,1,3
31390,0,poem,en,Not Verified,10,7,2
31391,0,page,en,Not Verified,8,1,4
31392,0,page,en,Not Verified,8,1,2
31393,0,poem,en,Not Verified,5,1,4
31394,0,140,en,Not Verified,4,1,1
31395,2,page,en,Verified,678,6,30
31396,0,140,en,Not Verified,6,1,1
31397,0,poem,en,Not Verified,8,1,3
31398,3,page,en,Verified,657,2,18
31399,4,open letter,en,Not Verified,298,5,22
31400,0,rant,en,Not Verified,15,3,5
31401,0,140,en,Not Verified,7,1,3
31402,0,poem,en,Not Verified,6,2,3
31403,4,140,en,Verified,280,3,25
31404,0,poem,en,Not Verified,10,2,5
31405,4,140,en,Verified,384,2,27
31406,0,musing,en,Not Verified,31,1,3
31407,4,rant,en,Not Verified,348,1,18
31408,4,140,en,Not Verified,364,2,16
31409,0,musing,en,Not Verified,5,1,1
31410,0,musing,en,Not Verified,41,1,6
31411,4,140,en,Not Verified,316,3,24
31412,0,bubble,en,Not Verified,8,5,2
31413,0,poem,en,Not Verified,6,1,2
31414,0,diary,en,Not Verified,5,1,1
31415,0,musing,en,Not Verified,8,1,1
31416,0,poem,en,Not Verified,9,5,1
31417,0,poem,en,Not Verified,6,1,2
31418,0,musing,en,Not Verified,10,1,1
31419,0,140,en,Not Verified,39,1,3
31420,0,poem,en,Not Verified,4,1,1
31421,0,poem,en,Not Verified,2,1,1
31422,0,open letter,en,Not Verified,7,1,4
31423,0,open letter,hi,Not Verified,9,1,5
31424,0,musing,en,Not Verified,4,1,3
31425,0,open letter,en,Not Verified,2,1,1
31426,0,poem,en,Not Verified,8,1,1
31427,0,open letter,en,Not Verified,8,1,1
31428,4,rant,en,Not Verified,487,1,28
31429,0,140,en,Not Verified,13,1,1
31430,0,thought,en,Not Verified,6,1,2
31431,4,page,en,Not Verified,454,2,25
31432,0,poem,en,Not Verified,4,1,1
31433,0,rant,en,Not Verified,13,1,1
31434,4,diary,en,Not Verified,402,2,16
31435,5,open letter,en,Verified,87,5,22
31436,0,open letter,en,Not Verified,5,1,1
31437,4,140,en,Not Verified,382,1,29
31438,4,140,en,Not Verified,205,1,13
31439,0,musing,en,Not Verified,11,1,3
31440,0,diary,en,Not Verified,12,1,1
31441,0,thought,en,Not Verified,7,1,1
31442,0,musing,en,Not Verified,9,1,1
31443,0,short story,en,Not Verified,16,3,1
31444,0,140,en,Not Verified,21,1,4
31445,0,thought,en,Not Verified,6,1,1
31446,4,140,en,Verified,208,3,15
31447,4,140,en,Not Verified,119,1,10
31448,4,thought,en,Not Verified,250,1,25
31449,0,poem,en,Not Verified,7,1,1
31450,0,140,en,Not Verified,40,1,6
31451,4,thought,en,Not Verified,207,1,13
31452,4,140,en,Not Verified,344,1,10
31453,0,thought,en,Not Verified,3,1,1
31454,4,140,en,Not Verified,267,1,19
31455,4,thought,en,Not Verified,178,1,4
31456,6,thought,hi,Verified,316,1,16
31457,0,thought,en,Not Verified,5,1,2
31458,0,musing,en,Not Verified,13,1,1
31459,0,musing,en,Not Verified,6,1,1
31460,0,short story,en,Not Verified,4,2,1
31461,0,thought,en,Not Verified,4,5,1
31462,4,140,en,Not Verified,161,1,7
31463,0,thought,en,Not Verified,8,1,1
31464,4,140,en,Not Verified,162,1,4
31465,0,140,en,Not Verified,13,1,1
31466,0,rant,en,Not Verified,12,1,1
31467,0,140,en,Not Verified,10,2,1
31468,0,140,en,Not Verified,6,1,2
31469,0,musing,en,Not Verified,5,1,1
31470,0,140,en,Not Verified,39,1,2
31471,0,140,en,Not Verified,37,1,3
31472,0,140,en,Not Verified,15,2,1
31473,0,short story,en,Not Verified,1,1,1
31474,0,140,en,Not Verified,36,1,2
31475,4,140,en,Not Verified,142,2,7
31476,0,140,en,Not Verified,9,1,2
31477,0,thought,en,Not Verified,4,1,1
31478,0,140,en,Not Verified,15,1,1
31479,0,140,en,Not Verified,17,7,4
31480,0,140,en,Not Verified,3,1,2
31481,0,140,en,Not Verified,6,1,2
31482,0,140,en,Not Verified,13,1,1
31483,4,140,en,Not Verified,139,1,14
31484,4,140,en,Not Verified,111,1,7
31485,0,poem,en,Not Verified,5,2,1
31486,0,review,en,Not Verified,5,1,1
31487,0,140,en,Not Verified,22,1,1
31488,0,poem,en,Not Verified,4,2,1
31489,0,diary,en,Not Verified,4,1,1
31490,0,140,en,Not Verified,7,4,2
31491,4,140,en,Not Verified,158,1,9
31492,0,140,en,Not Verified,38,2,3
31493,0,page,en,Not Verified,7,1,2
31494,0,140,en,Not Verified,41,1,2
31495,0,poem,en,Not Verified,3,1,1
31496,0,140,en,Not Verified,16,1,1
31497,4,diary,en,Not Verified,91,1,8
31498,4,thought,en,Verified,257,1,18
31499,4,140,en,Not Verified,199,1,8
31500,4,140,en,Not Verified,214,1,11
31501,4,140,en,Not Verified,183,1,12
31502,4,140,en,Not Verified,148,1,10
31503,4,140,en,Not Verified,122,1,11
31504,0,poem,en,Not Verified,3,1,1
31505,0,diary,en,Not Verified,7,2,1
31506,4,140,en,Not Verified,141,2,12
31507,0,poem,en,Not Verified,7,1,2
31508,0,open letter,en,Not Verified,3,1,1
31509,0,musing,en,Not Verified,10,1,1
31510,4,140,en,Not Verified,189,1,12
31511,0,140,en,Not Verified,17,1,6
31512,4,musing,en,Not Verified,178,1,20
31513,4,140,en,Not Verified,304,3,16
31514,0,musing,en,Not Verified,3,1,1
31515,4,140,en,Not Verified,208,1,12
31516,0,diary,en,Not Verified,2,2,1
31517,4,140,en,Not Verified,242,1,12
31518,0,diary,en,Not Verified,2,1,1
31519,0,rant,en,Not Verified,6,1,2
31520,0,poem,en,Not Verified,6,1,2
31521,4,thought,en,Not Verified,362,2,18
31522,4,140,en,Not Verified,299,1,16
31523,0,poem,en,Not Verified,3,1,1
31524,0,open letter,en,Not Verified,4,1,1
31525,0,musing,en,Not Verified,7,1,1
31526,0,thought,en,Not Verified,4,1,1
31527,0,diary,en,Not Verified,11,2,5
31528,0,page,en,Not Verified,2,1,1
31529,0,140,en,Not Verified,7,1,1
31530,4,140,en,Not Verified,326,1,13
31531,4,140,en,Not Verified,358,2,19
31532,0,open letter,en,Not Verified,9,1,3
31533,0,140,en,Not Verified,17,1,4
31534,0,140,en,Not Verified,43,1,4
31535,0,poem,en,Not Verified,8,1,1
31536,4,140,en,Not Verified,312,1,17
31537,0,140,en,Not Verified,44,1,3
31538,0,140,en,Not Verified,56,1,3
31539,0,140,en,Not Verified,35,1,5
31540,0,140,en,Not Verified,8,1,1
31541,0,140,en,Not Verified,6,1,2
31542,4,140,en,Not Verified,280,1,17
31543,0,diary,en,Not Verified,4,1,2
31544,0,review,en,Not Verified,40,1,3
31545,0,thought,en,Not Verified,5,1,2
31546,0,140,en,Not Verified,9,1,2
31547,0,diary,en,Not Verified,2,1,2
31548,0,140,en,Not Verified,29,1,7
31549,0,140,en,Not Verified,5,1,1
31550,0,thought,en,Not Verified,9,1,2
31551,0,poem,en,Verified,20,1,5
31552,4,140,en,Verified,210,2,16
31553,0,thought,en,Not Verified,4,1,1
31554,0,rant,en,Not Verified,16,1,5
31555,0,140,en,Not Verified,2,1,1
31556,0,poem,en,Not Verified,10,1,5
31557,4,140,en,Not Verified,193,1,12
31558,0,poem,en,Not Verified,8,2,2
31559,0,poem,en,Not Verified,25,2,3
31560,0,140,en,Not Verified,7,1,1
31561,4,140,en,Not Verified,184,1,12
31562,0,diary,en,Not Verified,6,1,1
31563,4,140,en,Not Verified,183,2,14
31564,0,diary,en,Not Verified,15,1,6
31565,0,page,en,Not Verified,5,1,1
31566,0,musing,en,Not Verified,10,1,3
31567,4,140,en,Not Verified,193,1,13
31568,0,musing,en,Not Verified,14,1,1
31569,4,140,en,Not Verified,166,1,13
31570,4,140,en,Verified,173,4,8
31571,0,musing,en,Not Verified,1,1,1
31572,0,musing,en,Not Verified,1,1,1
31573,0,thought,en,Not Verified,7,1,2
31574,4,musing,en,Not Verified,162,2,14
31575,4,140,en,Not Verified,221,1,11
31576,4,140,en,Verified,193,1,16
31577,4,thought,en,Not Verified,203,1,16
31578,0,140,en,Not Verified,10,1,1
31579,4,140,en,Verified,260,1,20
31580,0,bubble,en,Not Verified,17,2,1
31581,0,open letter,en,Not Verified,5,1,2
31582,0,poem,en,Not Verified,6,1,1
31583,0,140,en,Not Verified,41,1,4
31584,0,thought,en,Not Verified,4,2,2
31585,0,140,en,Not Verified,7,1,2
31586,4,140,en,Verified,258,1,21
31587,0,open letter,en,Not Verified,4,1,1
31588,0,musing,en,Not Verified,5,1,1
31589,0,open letter,en,Not Verified,5,1,1
31590,4,140,en,Not Verified,228,1,11
31591,0,thought,en,Not Verified,4,1,1
31592,0,musing,en,Not Verified,5,1,1
31593,4,thought,en,Not Verified,250,3,13
31594,0,thought,en,Not Verified,6,1,1
31595,0,open letter,en,Not Verified,9,1,1
31596,0,musing,en,Not Verified,13,2,3
31597,0,thought,en,Not Verified,5,1,1
31598,0,thought,en,Not Verified,5,1,1
31599,0,musing,en,Not Verified,11,2,3
31600,4,140,en,Not Verified,227,3,19
31601,0,thought,en,Not Verified,11,1,1
31602,0,short story,en,Not Verified,11,3,1
31603,4,musing,en,Not Verified,258,1,13
31604,0,thought,en,Not Verified,7,1,1
31605,0,140,en,Not Verified,6,1,1
31606,0,bubble,en,Verified,115,1,17
31607,0,140,en,Not Verified,23,1,3
31608,4,140,en,Not Verified,229,1,18
31609,0,thought,en,Not Verified,5,1,1
31610,0,poem,en,Not Verified,5,3,2
31611,0,thought,en,Not Verified,7,1,1
31612,0,thought,en,Not Verified,7,1,1
31613,0,musing,en,Not Verified,3,1,2
31614,0,short story,en,Not Verified,4,1,2
31615,0,poem,en,Not Verified,19,1,4
31616,0,poem,en,Not Verified,6,2,1
31617,0,musing,en,Not Verified,4,1,1
31618,0,musing,en,Not Verified,12,1,4
31619,0,poem,en,Not Verified,4,1,3
31620,0,140,en,Not Verified,13,1,4
31621,4,140,en,Not Verified,326,1,21
31622,4,musing,en,Verified,310,2,31
31623,0,musing,en,Not Verified,10,2,3
31624,0,140,en,Not Verified,10,1,1
31625,0,musing,en,Not Verified,36,1,3
31626,0,140,en,Not Verified,7,1,1
31627,0,short story,en,Not Verified,4,1,1
31628,0,diary,en,Not Verified,2,1,1
31629,0,diary,en,Not Verified,2,1,1
31630,0,musing,en,Not Verified,8,3,1
31631,0,thought,en,Not Verified,8,1,1
31632,0,thought,en,Not Verified,4,1,1
31633,0,140,hi,Not Verified,7,2,2
31634,0,thought,en,Not Verified,7,1,1
31635,4,140,en,Not Verified,176,2,12
31636,0,open letter,en,Not Verified,18,1,3
31637,0,diary,en,Not Verified,6,1,1
31638,0,140,en,Not Verified,17,2,4
31639,0,short story,en,Not Verified,6,1,1
31640,0,bubble,en,Not Verified,15,2,1
31641,0,rant,en,Not Verified,16,1,2
31642,0,musing,en,Not Verified,25,2,2
31643,4,thought,en,Not Verified,92,3,6
31644,0,140,en,Not Verified,5,4,1
31645,0,140,en,Not Verified,4,1,1
31646,4,140,en,Not Verified,64,1,6
31647,0,diary,en,Not Verified,2,1,1
31648,0,thought,en,Not Verified,2,1,1
31649,0,open letter,en,Not Verified,2,1,2
31650,0,140,en,Not Verified,29,1,2
31651,0,140,en,Not Verified,9,4,1
31652,4,thought,en,Not Verified,249,1,13
31653,0,thought,en,Not Verified,4,1,2
31654,0,musing,en,Not Verified,4,1,1
31655,0,short story,en,Not Verified,4,1,1
31656,0,musing,en,Not Verified,34,2,2
31657,0,thought,en,Not Verified,2,1,1
31658,0,poem,en,Not Verified,24,1,4
31659,0,musing,en,Not Verified,4,1,1
31660,0,poem,en,Not Verified,7,1,1
31661,0,musing,en,Not Verified,24,1,3
31662,0,thought,en,Not Verified,3,1,1
31663,4,140,en,Not Verified,171,1,12
31664,0,poem,en,Not Verified,7,1,2
31665,0,poem,en,Not Verified,11,1,2
31666,0,140,en,Not Verified,11,1,1
31667,4,140,en,Not Verified,157,2,14
31668,0,musing,en,Not Verified,4,1,2
31669,0,poem,en,Not Verified,9,1,5
31670,4,140,en,Verified,153,1,19
31671,0,thought,en,Not Verified,35,4,1
31672,4,140,en,Not Verified,151,1,11
31673,0,musing,en,Not Verified,9,1,5
31674,0,poem,en,Not Verified,4,1,1
31675,0,short story,en,Not Verified,9,1,2
31676,0,poem,en,Not Verified,6,1,2
31677,0,diary,en,Not Verified,8,1,1
31678,0,short story,en,Not Verified,12,1,3
31679,0,140,en,Not Verified,11,1,3
